id;graphic_design;top_1_section;top_2_section;top_3_section
42632;A;1;3;2
82328;B;4;3;5
83350;B;4;3;5
114298;A;3;1;2
33623;A;1;3;2
57937;A;1;2;3
84082;A;3;1;2
9695;B;4;3;5
54097;B;3;5;4
51749;A;1;3;2
103529;A;3;1;2
108373;A;3;2;1
22709;C;6;3;0
42917;B;3;5;4
2172;A;3;1;2
51347;A;1;3;2
60574;A;3;1;2
69900;B;4;3;5
116020;A;3;1;2
2244;B;4;3;5
20611;C;6;3;0
106788;A;1;3;2
87596;B;4;3;5
61030;A;3;2;1
43927;C;6;3;0
64898;B;4;3;5
35018;B;4;5;3
110301;B;4;3;5
5650;A;3;2;1
87311;B;4;5;3
5129;C;6;3;0
31281;C;3;6;0
62027;B;4;3;5
31913;A;1;2;3
87321;A;3;1;2
62800;A;1;3;2
39405;A;3;1;2
105480;B;4;5;3
43287;B;4;3;5
107001;A;3;2;1
101093;A;1;3;2
69746;B;4;3;5
32180;B;3;5;4
11850;A;1;2;3
36157;B;4;3;5
66800;B;4;3;5
28749;B;4;5;3
25879;B;4;3;5
76646;A;3;1;2
63931;B;4;5;3
54307;B;4;3;5
66861;C;6;3;0
57555;C;6;3;0
68811;C;6;3;0
21000;C;3;6;0
82256;A;3;2;1
49450;B;3;4;5
46843;C;6;3;0
93520;B;3;4;5
88274;B;4;3;5
54280;A;1;3;2
62909;B;4;5;3
4345;B;4;5;3
100156;A;3;1;2
45718;C;3;6;0
68869;B;4;3;5
49195;C;6;3;0
39142;B;4;3;5
32322;A;3;1;2
446;B;3;5;4
97394;A;3;2;1
114011;B;3;4;5
58631;C;6;3;0
73361;B;3;4;5
76483;B;4;3;5
110612;A;1;3;2
36704;B;4;3;5
57531;A;3;1;2
23948;B;3;4;5
27500;B;3;4;5
72252;C;6;3;0
668;A;3;1;2
93364;A;3;1;2
99390;B;4;3;5
110029;C;6;3;0
104050;A;3;1;2
63147;B;4;3;5
80482;B;3;4;5
20730;B;3;4;5
3209;B;4;3;5
43352;B;4;3;5
15884;B;3;4;5
88148;B;3;4;5
15034;B;4;3;5
41753;B;4;3;5
14304;B;4;3;5
44575;A;1;2;3
102663;A;3;2;1
83805;A;1;3;2
20365;A;3;2;1
79692;B;4;3;5
82387;A;3;1;2
79332;B;3;4;5
114890;A;1;2;3
32150;B;4;5;3
33212;A;3;1;2
60697;A;3;2;1
36100;B;4;3;5
58793;C;6;3;0
6771;B;4;3;5
28020;A;3;1;2
48276;B;4;5;3
105369;B;4;5;3
96164;A;1;2;3
56501;B;3;5;4
82029;A;3;1;2
83198;B;3;4;5
21766;B;4;3;5
105690;B;4;3;5
35805;B;4;3;5
62993;A;1;2;3
82708;B;4;3;5
66997;B;4;3;5
105155;B;4;3;5
26041;C;3;6;0
11135;A;3;1;2
25405;B;4;5;3
90817;C;6;3;0
81242;B;4;5;3
3376;C;6;3;0
108935;B;4;3;5
98107;B;3;4;5
66967;A;1;3;2
108776;C;3;6;0
79775;B;4;5;3
102501;C;6;3;0
60760;B;4;3;5
68733;B;3;5;4
21732;B;3;4;5
12216;A;1;3;2
51298;A;3;1;2
34432;B;4;5;3
56020;B;3;4;5
86906;C;3;6;0
5905;C;3;6;0
62186;B;4;3;5
8879;B;4;5;3
24491;B;4;5;3
55070;A;3;2;1
62409;C;3;6;0
81395;A;3;1;2
24625;A;3;1;2
44608;B;4;3;5
85991;B;4;3;5
46164;B;4;3;5
102624;B;4;3;5
32700;B;4;3;5
93990;B;4;3;5
97614;B;4;3;5
53759;A;3;1;2
12447;A;3;2;1
56322;B;4;3;5
1650;B;4;3;5
88404;B;3;5;4
83217;A;1;3;2
51363;B;3;5;4
48802;A;3;2;1
55429;B;3;4;5
10721;A;3;2;1
12170;A;1;3;2
111980;B;4;3;5
84623;C;3;6;0
77316;A;1;3;2
18209;A;1;2;3
18029;C;6;3;0
73281;B;4;5;3
64216;A;3;1;2
23710;A;3;1;2
96621;A;1;3;2
113813;A;3;1;2
48969;A;3;2;1
76633;A;3;2;1
102976;C;6;3;0
46157;B;4;3;5
41765;B;4;5;3
47666;A;1;3;2
88760;B;3;4;5
72627;B;4;3;5
109161;B;4;5;3
59470;B;4;3;5
38701;C;3;6;0
113061;C;6;3;0
10866;C;6;3;0
46740;A;1;3;2
32431;B;4;3;5
103375;C;3;6;0
79237;B;4;3;5
60499;A;3;1;2
530;B;4;3;5
86968;A;1;3;2
114527;B;4;3;5
59162;B;4;3;5
80540;B;4;3;5
109271;A;1;2;3
114317;C;3;6;0
15621;B;4;3;5
39444;C;6;3;0
111798;A;1;3;2
111646;A;3;2;1
14332;B;3;4;5
36035;B;4;5;3
8935;A;1;3;2
13298;A;1;3;2
14109;B;4;3;5
94220;A;3;1;2
49214;A;3;1;2
80285;C;6;3;0
54166;A;3;1;2
30349;B;4;5;3
6430;B;4;3;5
23592;B;4;3;5
102172;C;3;6;0
15094;B;4;5;3
85980;B;4;5;3
45110;A;1;2;3
26257;B;3;5;4
105573;A;1;3;2
38103;A;1;3;2
40760;B;4;3;5
36325;C;6;3;0
83318;B;4;3;5
63014;A;3;1;2
87067;A;1;2;3
42383;B;4;5;3
93151;A;3;1;2
92615;B;4;5;3
110595;A;3;2;1
33219;A;1;2;3
22968;A;3;2;1
20094;C;3;6;0
37242;B;4;3;5
82449;C;3;6;0
49927;B;4;3;5
110387;B;4;5;3
57068;C;6;3;0
69450;A;1;2;3
56787;B;3;4;5
10480;B;4;5;3
102512;B;3;5;4
6816;B;3;4;5
67029;B;4;3;5
102575;A;3;1;2
96788;B;3;5;4
43333;B;3;5;4
12536;B;3;4;5
25676;B;4;3;5
3904;B;4;3;5
111675;A;3;1;2
28604;A;1;2;3
42014;A;1;2;3
13965;A;1;2;3
95367;B;3;4;5
104268;B;4;3;5
61580;B;3;4;5
113805;B;4;3;5
106743;A;3;1;2
63533;C;6;3;0
10425;A;1;3;2
114516;B;4;5;3
5939;A;3;2;1
78333;B;4;5;3
80960;A;1;3;2
109781;B;4;3;5
29745;C;3;6;0
88373;A;3;1;2
61304;A;3;1;2
12903;B;4;3;5
97430;B;4;3;5
90934;B;3;4;5
71556;C;3;6;0
2221;B;4;3;5
55964;B;4;5;3
26124;B;3;4;5
32782;B;4;5;3
49817;B;4;3;5
17476;B;3;5;4
109605;A;1;2;3
78316;B;4;5;3
109917;B;3;5;4
44979;B;3;5;4
101890;B;4;3;5
60681;B;4;5;3
17222;B;4;5;3
99835;B;4;3;5
60116;B;4;3;5
91229;A;3;1;2
68032;C;6;3;0
17918;B;4;3;5
30554;B;3;4;5
11556;B;4;5;3
4757;A;1;3;2
111899;A;1;2;3
70617;C;3;6;0
80015;B;4;3;5
53542;A;3;2;1
15513;A;3;1;2
61883;A;3;1;2
82948;B;4;5;3
21424;A;3;2;1
16565;B;4;5;3
52172;B;4;3;5
10798;C;3;6;0
85519;B;4;5;3
10641;B;3;5;4
49025;B;4;3;5
27207;B;4;3;5
79054;B;3;5;4
27427;B;3;4;5
46230;A;1;2;3
102097;B;4;5;3
41772;B;4;3;5
44823;B;4;5;3
11488;B;3;4;5
88750;B;4;3;5
78325;B;4;3;5
21329;B;3;5;4
10976;B;3;4;5
23240;A;3;1;2
542;C;6;3;0
20230;A;1;3;2
2051;B;3;4;5
97986;B;4;5;3
100968;B;3;4;5
107085;B;4;3;5
92157;B;4;3;5
45213;C;6;3;0
10671;B;3;5;4
69929;A;3;2;1
43347;A;3;1;2
65843;A;3;2;1
40987;C;6;3;0
55346;A;3;1;2
111714;A;3;1;2
66923;B;4;3;5
10706;A;1;2;3
2752;B;4;3;5
43716;A;1;3;2
68981;A;1;3;2
21335;A;3;2;1
9401;B;4;3;5
11333;A;1;3;2
57146;A;1;3;2
16458;B;3;5;4
52821;C;6;3;0
111286;B;3;4;5
14014;B;4;5;3
104742;B;3;4;5
78099;C;6;3;0
105982;B;3;5;4
102792;B;4;3;5
59479;A;1;2;3
82970;A;3;1;2
88700;A;1;3;2
78788;C;6;3;0
81679;B;4;3;5
50028;C;3;6;0
89667;A;1;3;2
106402;A;1;3;2
11396;C;6;3;0
86964;A;3;2;1
16474;B;3;5;4
8294;B;3;4;5
78997;B;3;4;5
111188;B;4;3;5
53380;B;4;5;3
14416;B;3;4;5
115027;B;4;3;5
23105;B;4;3;5
8231;B;3;4;5
27626;B;4;3;5
102967;A;3;2;1
37183;A;3;1;2
108208;B;4;3;5
86288;C;3;6;0
17637;B;3;5;4
82390;B;3;4;5
112374;B;4;3;5
107133;A;1;3;2
30481;C;6;3;0
27646;B;3;4;5
60098;C;6;3;0
41393;A;1;3;2
25079;B;3;4;5
55886;A;3;1;2
28516;B;4;3;5
102249;B;3;4;5
20717;A;1;3;2
43002;A;3;2;1
38289;B;3;4;5
105088;A;1;3;2
27443;A;3;1;2
37928;A;3;1;2
58109;A;3;1;2
70826;B;4;3;5
23688;B;4;3;5
106041;B;4;3;5
98683;A;3;1;2
103077;A;3;1;2
44496;C;6;3;0
37072;C;3;6;0
115457;B;3;4;5
104758;B;3;4;5
74254;A;3;1;2
35714;A;3;2;1
71910;A;1;2;3
87376;A;1;2;3
92489;C;6;3;0
95838;A;1;3;2
8629;B;4;5;3
67720;A;3;1;2
5364;B;3;4;5
32010;B;3;5;4
48866;B;3;5;4
107576;B;4;3;5
10144;A;3;2;1
110191;B;4;3;5
51841;B;4;5;3
102146;B;4;5;3
81178;A;3;1;2
116103;A;3;1;2
72414;A;3;2;1
98820;B;4;3;5
62962;B;4;3;5
91932;C;3;6;0
88645;A;1;2;3
51443;B;3;4;5
15807;B;4;3;5
19897;A;1;2;3
33542;B;4;3;5
55815;C;6;3;0
11412;B;4;3;5
15023;A;3;1;2
64285;A;3;1;2
16480;B;4;3;5
65671;B;4;3;5
14542;B;4;3;5
71774;B;4;3;5
25266;C;3;6;0
78841;B;4;5;3
45113;A;3;1;2
57660;A;3;1;2
109457;A;3;2;1
2520;A;1;2;3
90107;A;1;2;3
94192;C;3;6;0
63627;B;3;4;5
13452;A;1;2;3
77845;A;3;1;2
65706;A;3;1;2
114320;B;4;3;5
10716;B;3;5;4
42165;A;3;2;1
47385;B;4;5;3
99931;A;3;1;2
5927;B;4;5;3
44638;B;4;3;5
25851;B;4;3;5
62383;B;4;3;5
12687;A;3;2;1
44792;B;4;5;3
4036;A;1;2;3
12404;A;3;2;1
72722;A;1;3;2
111920;B;4;3;5
65791;A;1;3;2
97714;B;4;3;5
32671;A;3;1;2
104076;A;3;1;2
3695;B;4;5;3
55929;B;4;5;3
22482;B;4;3;5
94660;A;1;3;2
54105;A;1;2;3
51618;B;3;4;5
103570;B;4;3;5
115918;B;3;4;5
5024;B;4;5;3
105633;C;3;6;0
71051;A;1;3;2
50967;A;3;1;2
25718;B;4;3;5
26158;B;4;5;3
98063;A;1;3;2
88779;C;3;6;0
60176;A;3;2;1
95183;B;4;3;5
66576;B;3;5;4
22011;C;6;3;0
8764;A;3;2;1
23099;B;4;3;5
55021;C;6;3;0
61451;B;4;3;5
104650;B;4;3;5
46928;A;1;3;2
27455;B;4;3;5
103140;B;4;3;5
48168;B;3;4;5
55531;A;1;3;2
37922;A;3;1;2
69457;B;4;3;5
96960;B;3;4;5
25452;B;4;3;5
27102;A;1;3;2
111707;C;3;6;0
109080;B;4;3;5
2938;B;4;5;3
72034;B;4;3;5
31740;A;3;1;2
53074;C;6;3;0
48424;B;3;4;5
85265;A;3;2;1
79605;A;1;3;2
74582;B;3;5;4
67897;A;3;1;2
34191;A;1;3;2
75710;B;4;5;3
94082;B;4;3;5
70044;B;3;4;5
97171;A;1;3;2
81668;A;1;2;3
9721;B;4;5;3
77952;C;6;3;0
40991;B;4;3;5
3650;B;4;3;5
11926;B;4;5;3
18718;B;3;5;4
37935;B;4;5;3
1144;B;3;4;5
56912;B;4;5;3
46965;B;3;4;5
104951;A;3;1;2
94027;B;4;5;3
621;B;4;3;5
67463;B;3;4;5
105396;A;3;1;2
83321;B;4;3;5
58042;B;3;5;4
47680;B;3;5;4
35764;A;3;2;1
62692;A;1;2;3
78541;B;4;3;5
78448;A;3;1;2
32027;A;3;1;2
54672;B;4;5;3
32281;B;4;5;3
37151;A;3;1;2
76162;A;1;3;2
60890;C;6;3;0
45328;A;1;3;2
83085;C;6;3;0
80300;B;4;3;5
101035;B;4;3;5
93654;A;1;3;2
54935;A;3;1;2
3034;B;4;3;5
57075;A;3;1;2
78214;A;1;3;2
14335;A;3;2;1
95638;A;3;1;2
79033;C;6;3;0
71669;B;4;3;5
34464;A;3;1;2
5638;B;3;5;4
4408;C;3;6;0
93135;C;3;6;0
53246;B;4;3;5
95586;B;4;3;5
70779;A;3;1;2
29190;C;3;6;0
40355;C;6;3;0
99917;A;3;2;1
47338;A;3;2;1
103314;B;3;4;5
22498;A;3;2;1
958;B;4;5;3
37850;B;4;5;3
102587;B;4;3;5
25430;A;1;2;3
105530;A;1;2;3
61455;B;4;5;3
7798;B;3;4;5
8966;B;4;3;5
22126;A;3;1;2
113133;B;4;5;3
6459;B;4;3;5
68015;B;4;5;3
8633;B;4;5;3
37265;C;6;3;0
47370;A;3;1;2
74503;A;1;2;3
36273;A;3;1;2
37701;B;3;4;5
108515;C;6;3;0
49928;C;6;3;0
45783;C;3;6;0
103089;B;4;5;3
19927;B;4;3;5
87811;C;3;6;0
98362;A;3;1;2
25384;A;1;3;2
115736;A;1;3;2
24303;B;3;5;4
50103;B;4;3;5
39016;B;4;3;5
72360;C;6;3;0
38882;B;4;3;5
45869;B;4;3;5
85282;A;1;2;3
93072;B;4;3;5
111359;B;4;3;5
114904;B;4;3;5
26626;B;3;5;4
82190;B;4;3;5
30625;A;1;3;2
27818;B;3;5;4
8719;A;1;3;2
48282;C;6;3;0
59567;A;3;2;1
43939;A;1;3;2
108541;C;3;6;0
49030;B;4;3;5
8210;A;3;2;1
24153;C;3;6;0
59274;B;4;5;3
13719;C;6;3;0
89923;B;4;5;3
47787;B;4;5;3
62682;A;1;2;3
115169;B;3;4;5
66109;B;4;3;5
2824;B;4;3;5
33002;A;1;3;2
104546;B;4;5;3
29876;A;1;2;3
77981;A;3;1;2
56776;A;3;1;2
54025;B;4;5;3
20554;A;1;3;2
54232;A;1;3;2
103937;B;4;3;5
63397;B;3;5;4
7203;A;1;2;3
30211;A;3;1;2
104429;B;4;5;3
87254;B;3;4;5
11909;B;4;3;5
83002;A;1;3;2
31498;B;3;5;4
33060;B;4;3;5
41072;A;1;3;2
34460;C;6;3;0
92753;B;4;3;5
41378;A;3;2;1
101302;C;6;3;0
19458;B;4;3;5
57520;A;1;2;3
82712;B;4;5;3
67582;B;3;5;4
22270;A;3;1;2
4393;A;3;2;1
63954;B;4;3;5
114166;B;4;5;3
33407;B;4;5;3
107267;C;6;3;0
109320;A;1;2;3
99479;A;1;3;2
94283;A;3;1;2
59404;A;1;3;2
53162;A;3;1;2
98346;B;4;3;5
2894;A;1;2;3
109545;B;4;3;5
105715;C;6;3;0
84879;A;1;2;3
11247;A;1;2;3
106206;B;4;3;5
46194;B;3;4;5
90821;A;3;1;2
95336;A;3;1;2
12218;A;3;2;1
63673;A;3;2;1
49585;B;3;4;5
25443;B;4;3;5
18142;A;3;1;2
55391;A;3;1;2
54418;B;3;5;4
107873;B;4;3;5
59728;A;3;2;1
69670;A;1;3;2
100313;A;3;1;2
71769;A;1;3;2
57059;A;1;3;2
80620;B;4;3;5
94761;B;4;3;5
21998;B;3;5;4
12905;C;3;6;0
110188;C;3;6;0
58619;A;3;2;1
93808;B;4;3;5
77489;A;1;2;3
9266;A;3;1;2
46980;A;1;3;2
114911;B;4;5;3
55858;B;3;4;5
64727;A;3;2;1
14754;B;3;5;4
68585;A;1;2;3
64389;B;3;5;4
2094;A;3;1;2
26276;A;1;3;2
26840;A;3;1;2
116209;B;4;5;3
71287;B;3;4;5
32020;B;4;5;3
83755;B;4;3;5
105702;B;4;3;5
115042;B;3;4;5
4060;C;6;3;0
35611;B;3;5;4
62649;A;1;2;3
50480;C;3;6;0
34589;A;3;1;2
54686;B;4;3;5
51909;B;3;4;5
15265;A;3;1;2
61438;A;3;1;2
92147;A;1;3;2
58753;A;3;1;2
57619;B;4;3;5
116105;B;4;3;5
115387;B;3;5;4
44964;B;3;4;5
102499;B;3;4;5
94762;B;4;3;5
93619;B;4;5;3
19084;B;4;3;5
71695;A;3;1;2
71908;A;3;1;2
102441;B;3;5;4
72407;A;3;1;2
14690;A;1;3;2
69114;B;4;3;5
46030;A;1;3;2
420;B;3;4;5
47960;B;4;5;3
37600;B;3;4;5
25969;B;4;3;5
38165;B;3;4;5
103818;B;4;5;3
14997;B;4;3;5
89506;B;4;5;3
75292;B;4;5;3
17247;B;3;5;4
62126;B;4;3;5
17017;A;1;2;3
1003;A;3;1;2
25319;B;3;5;4
31449;A;1;2;3
19971;B;4;3;5
16789;B;4;3;5
81801;A;1;3;2
9389;A;3;2;1
53907;B;3;5;4
80786;A;3;1;2
87887;A;3;1;2
103551;B;4;3;5
94726;B;4;3;5
49051;A;1;3;2
15825;A;3;1;2
100317;B;3;4;5
101748;B;3;4;5
45770;A;3;2;1
25154;A;1;2;3
61497;C;3;6;0
3298;C;6;3;0
49864;B;4;3;5
39059;B;4;3;5
24525;B;3;5;4
44679;B;4;3;5
115998;A;1;3;2
19192;A;3;1;2
64232;C;6;3;0
4592;C;3;6;0
87717;B;3;5;4
63325;A;1;3;2
47185;A;3;1;2
88559;A;3;1;2
48641;B;3;4;5
13501;B;4;5;3
78285;B;3;4;5
63318;C;6;3;0
7718;B;4;5;3
63163;A;3;1;2
16460;C;6;3;0
9103;B;3;5;4
109423;A;3;2;1
109006;A;3;2;1
115598;B;3;5;4
50525;B;4;3;5
59866;A;1;3;2
69625;A;3;1;2
102777;B;3;4;5
86722;B;4;5;3
99731;A;1;3;2
63537;B;4;3;5
65111;A;3;1;2
82579;C;6;3;0
102838;B;3;5;4
112340;B;4;5;3
54849;C;3;6;0
35404;B;4;5;3
7527;B;4;3;5
62286;B;3;4;5
52939;C;3;6;0
53700;C;6;3;0
49043;A;1;2;3
66683;A;1;3;2
115167;B;4;5;3
25841;B;4;3;5
102969;B;4;3;5
94699;B;4;5;3
60706;B;3;5;4
38959;B;4;3;5
44172;B;3;4;5
100836;A;1;3;2
29384;A;1;2;3
62493;B;3;4;5
28837;B;4;3;5
66409;B;4;3;5
103431;C;6;3;0
31147;A;3;2;1
69150;A;3;1;2
12858;B;4;5;3
46857;C;3;6;0
105205;A;3;1;2
22164;B;4;5;3
69089;C;3;6;0
19985;B;4;3;5
73089;B;4;3;5
113634;A;1;2;3
107137;B;3;5;4
17212;A;3;1;2
90502;A;1;3;2
80242;B;4;3;5
1403;A;1;2;3
77764;B;4;3;5
23823;B;4;5;3
112205;B;4;3;5
14568;C;6;3;0
32810;B;4;5;3
8620;B;4;5;3
25804;B;3;5;4
71952;B;4;3;5
95276;A;1;2;3
32197;B;4;3;5
43173;B;4;3;5
90781;C;3;6;0
82452;B;4;3;5
49555;B;4;3;5
91981;B;4;3;5
4638;C;6;3;0
50706;B;3;5;4
10397;C;6;3;0
87912;B;4;3;5
42274;B;4;3;5
60786;C;3;6;0
45303;A;1;2;3
11686;A;3;1;2
90855;B;4;5;3
104739;B;3;5;4
46299;A;3;2;1
9563;B;3;5;4
55642;B;4;3;5
67013;C;3;6;0
94519;C;3;6;0
11786;A;1;2;3
105933;B;3;4;5
57789;A;1;3;2
111985;A;3;1;2
112160;B;4;3;5
27853;A;3;1;2
6282;A;3;1;2
75566;A;3;1;2
53898;B;3;5;4
62350;B;4;5;3
104920;B;4;3;5
7099;B;4;3;5
12165;B;4;3;5
66942;C;3;6;0
24579;C;3;6;0
29152;A;3;1;2
66630;B;3;5;4
111668;B;3;4;5
109970;C;6;3;0
74821;B;3;5;4
58184;B;3;4;5
3833;B;4;3;5
84438;B;4;5;3
50154;B;4;3;5
33404;B;4;3;5
33227;C;3;6;0
90313;A;3;1;2
15990;A;1;3;2
70006;A;3;2;1
36440;B;3;4;5
75605;A;1;2;3
55501;B;4;3;5
58567;A;3;1;2
111170;A;3;1;2
88523;A;3;1;2
22882;B;3;4;5
98504;B;3;4;5
57803;B;4;3;5
43609;B;3;5;4
28656;A;1;2;3
103894;B;3;5;4
115329;B;4;3;5
23653;A;1;2;3
39785;B;4;3;5
76616;A;1;2;3
73711;B;4;3;5
105764;C;6;3;0
113667;A;3;1;2
68699;B;4;3;5
19145;A;1;2;3
63947;B;4;5;3
112795;A;1;2;3
97113;B;4;3;5
31401;A;1;2;3
103823;C;6;3;0
87909;B;4;3;5
50450;C;3;6;0
55243;B;3;5;4
36976;C;3;6;0
112648;B;4;3;5
70886;A;1;2;3
81829;B;4;3;5
93232;A;1;3;2
22455;A;1;2;3
92745;A;3;1;2
98802;A;1;3;2
32212;B;4;3;5
94527;A;3;1;2
70372;A;1;3;2
37236;A;3;1;2
58699;B;4;5;3
101642;A;3;1;2
33916;A;1;2;3
104623;B;4;3;5
35491;A;3;1;2
45703;B;4;3;5
18518;B;4;5;3
43303;B;4;3;5
43864;B;4;3;5
70154;B;3;4;5
4384;A;1;3;2
70290;B;4;3;5
41345;A;3;2;1
14837;B;3;5;4
52710;B;4;3;5
67699;B;4;3;5
23581;C;6;3;0
70738;B;4;3;5
6090;A;1;3;2
28680;B;3;5;4
51732;B;3;5;4
86259;B;4;3;5
100017;B;3;4;5
7868;B;4;5;3
16768;A;3;1;2
114869;A;3;1;2
93356;A;1;2;3
112666;B;4;5;3
39637;B;3;5;4
85257;B;4;3;5
22609;C;6;3;0
73713;C;6;3;0
71168;B;4;3;5
66281;C;6;3;0
29540;B;3;4;5
49115;B;4;3;5
110810;C;6;3;0
51460;B;4;5;3
68088;C;6;3;0
51595;A;1;2;3
115970;C;6;3;0
40680;A;1;3;2
82297;B;4;5;3
43013;A;3;1;2
107157;A;3;2;1
75429;A;1;3;2
31554;A;3;2;1
2656;B;3;5;4
27617;B;3;5;4
106430;B;4;3;5
18377;B;4;5;3
88696;B;4;5;3
71448;A;3;2;1
53749;B;4;5;3
95804;B;4;5;3
19655;A;3;1;2
49795;A;3;1;2
77706;B;4;5;3
40605;B;3;5;4
61028;A;3;2;1
100402;A;3;1;2
97469;B;4;3;5
87897;C;6;3;0
60353;B;3;4;5
29393;B;3;4;5
82817;B;3;4;5
74600;A;3;1;2
80210;A;3;1;2
17955;A;1;3;2
95300;B;4;3;5
64157;B;4;5;3
49364;B;4;5;3
84072;B;3;5;4
63821;A;3;2;1
10635;B;3;5;4
3807;C;3;6;0
78193;C;6;3;0
78610;B;4;3;5
3611;A;1;3;2
43019;B;4;3;5
50669;B;4;3;5
80996;A;3;1;2
101368;B;4;3;5
12201;B;4;3;5
74078;B;4;5;3
101689;A;1;3;2
90604;B;4;3;5
77807;B;4;3;5
96506;A;1;2;3
40926;B;4;3;5
80939;A;1;2;3
4783;B;3;4;5
48723;B;4;5;3
98696;B;4;3;5
16975;B;3;4;5
98058;B;4;3;5
41624;B;4;3;5
102036;B;4;5;3
88756;A;1;3;2
93427;B;4;3;5
12683;A;3;1;2
43794;B;4;3;5
102498;C;6;3;0
91528;B;4;5;3
3752;A;1;3;2
829;A;3;1;2
35642;B;4;5;3
55819;B;4;3;5
60556;A;3;2;1
62734;A;1;2;3
16795;A;3;2;1
65853;A;1;3;2
11795;A;1;2;3
10014;B;4;3;5
19753;B;4;3;5
30108;B;4;3;5
28102;A;3;2;1
92790;B;3;5;4
2209;A;3;1;2
112282;A;1;2;3
52394;B;4;5;3
13127;B;4;3;5
9328;A;1;3;2
62103;A;1;3;2
100326;B;4;3;5
44534;A;1;3;2
40095;A;3;1;2
37468;C;6;3;0
50846;B;4;5;3
99842;A;3;1;2
23627;C;6;3;0
46447;A;1;3;2
68497;B;4;3;5
110111;B;3;4;5
54929;A;1;2;3
91829;B;4;5;3
43373;B;3;5;4
23600;B;4;3;5
53570;C;6;3;0
32877;C;6;3;0
32509;A;1;3;2
84243;B;3;4;5
67840;A;1;2;3
114525;B;4;3;5
87593;A;3;1;2
100559;A;3;2;1
21951;B;4;5;3
76882;C;3;6;0
50654;B;3;5;4
82238;B;4;3;5
112044;B;3;5;4
80712;B;4;3;5
10266;B;3;5;4
54725;B;3;4;5
111079;A;1;3;2
15191;A;3;2;1
31993;B;3;5;4
23783;A;3;2;1
12775;B;4;5;3
90149;A;3;1;2
34570;A;1;3;2
72090;A;3;1;2
16886;B;4;5;3
49819;A;3;1;2
66266;B;4;5;3
98799;C;3;6;0
15405;A;3;2;1
116158;A;1;2;3
70784;A;1;3;2
22298;B;4;3;5
8029;B;4;5;3
108382;B;4;3;5
63107;B;4;3;5
49275;C;6;3;0
16794;B;4;3;5
108311;A;3;1;2
68513;B;4;3;5
80503;B;3;4;5
71248;B;4;5;3
48442;C;3;6;0
6652;B;3;4;5
31534;A;1;3;2
16905;B;4;3;5
102191;B;4;3;5
23971;B;4;5;3
59489;C;6;3;0
17103;A;3;1;2
733;B;4;3;5
59238;B;4;3;5
40051;B;4;3;5
18633;B;3;5;4
19908;B;4;5;3
61082;B;4;5;3
95423;B;3;5;4
2190;B;4;3;5
67923;B;4;5;3
9431;B;4;3;5
85471;B;3;4;5
110786;A;3;2;1
22351;B;4;3;5
82962;B;4;3;5
88074;A;1;2;3
86523;A;3;1;2
68600;C;6;3;0
106983;B;4;5;3
25838;A;3;1;2
39609;A;3;1;2
37305;B;3;4;5
41729;B;4;5;3
38554;B;4;5;3
4958;C;3;6;0
72334;A;3;2;1
99574;A;3;1;2
104624;C;3;6;0
81652;B;4;3;5
104821;A;1;3;2
72456;B;3;4;5
104845;A;3;2;1
4991;B;3;5;4
86068;B;4;5;3
28182;B;4;3;5
77959;C;3;6;0
59023;B;3;5;4
96232;A;1;3;2
16868;A;1;3;2
41191;A;1;3;2
40786;B;4;3;5
94877;B;4;5;3
6900;B;4;5;3
76828;B;4;5;3
83413;B;4;3;5
13472;C;6;3;0
99159;B;4;3;5
101807;B;4;3;5
34107;A;3;2;1
115587;A;3;2;1
26950;C;3;6;0
62928;B;4;3;5
602;B;4;5;3
57798;C;6;3;0
91626;B;4;5;3
83776;A;1;3;2
71262;A;1;3;2
24435;A;1;2;3
95721;B;4;3;5
93915;A;1;2;3
67631;B;4;3;5
43942;B;4;3;5
63912;A;3;1;2
15249;A;3;1;2
47894;B;4;3;5
99201;B;4;3;5
58591;A;3;2;1
25193;B;4;5;3
58398;B;3;4;5
23941;B;3;4;5
31161;B;4;3;5
70878;B;4;3;5
58718;A;1;2;3
96139;B;3;5;4
19631;A;3;1;2
104125;B;4;3;5
97363;B;4;3;5
12911;B;3;5;4
110378;B;4;5;3
116096;B;4;5;3
88924;A;1;3;2
103861;A;1;3;2
114792;C;6;3;0
22576;B;4;3;5
19892;A;3;1;2
33142;A;3;2;1
1365;A;3;2;1
110127;C;6;3;0
35256;B;4;3;5
100670;A;3;2;1
59532;B;3;5;4
22646;A;3;1;2
27082;B;4;5;3
72578;B;3;4;5
113469;B;4;3;5
68465;A;3;1;2
58072;A;3;2;1
33078;B;3;5;4
115032;B;4;5;3
12457;A;3;2;1
78096;C;6;3;0
91151;B;3;5;4
55619;A;3;1;2
5889;B;4;5;3
107030;B;4;3;5
98978;B;4;3;5
113628;B;4;3;5
57265;B;4;3;5
21201;B;3;5;4
91654;A;1;3;2
61348;B;4;3;5
34454;B;3;4;5
34544;B;3;4;5
115412;B;4;3;5
95095;B;4;3;5
48366;B;3;4;5
43105;B;4;3;5
33863;B;3;5;4
92174;B;4;3;5
47713;B;4;5;3
12877;A;1;3;2
110284;B;4;3;5
36119;B;4;3;5
43550;A;3;2;1
36533;A;3;1;2
82696;B;4;3;5
105832;B;4;5;3
90992;C;6;3;0
82031;B;4;3;5
76494;B;4;3;5
